Ticker,date,close,daily_return,cumulative_return
ADANIENT,2023-11-16 05:30:00,2205.9,-0.00876246966837424,0.9240339302544772
ADANIENT,2023-11-17 05:30:00,2208.8,0.0013146561494175035,0.9252487171431567
ADANIENT,2023-11-20 05:30:00,2149.85,-0.026688699746468814,0.9005550319405176
ADANIENT,2023-11-21 05:30:00,2196.65,0.021768960625159872,0.9201591789716203
ADANIENT,2023-11-22 05:30:00,2172.65,-0.010925727812805874,0.9101057702377214
ADANIENT,2023-11-23 05:30:00,2175.25,0.0011966952799575825,0.911194889517227
ADANIENT,2023-11-24 05:30:00,2225.45,0.023077807148603524,0.9322232694522987
ADANIENT,2023-11-28 05:30:00,2423.5,0.08899323732278863,1.015184836108493
ADANIENT,2023-11-29 05:30:00,2396.6,-0.011099649267588219,1.0039166404859148
ADANIENT,2023-11-30 05:30:00,2358.55,-0.01587665859968279,0.9879777987223795
ADANIENT,2023-12-01 05:30:00,2362.7,0.001759555659197165,0.9897162006492826
ADANIENT,2023-12-04 05:30:00,2531.2,0.07131671392897965,1.060299507801864
ADANIENT,2023-12-05 05:30:00,2959.35,0.16914902022756007,1.2396481306943135
ADANIENT,2023-12-06 05:30:00,2883.95,-0.025478567928768125,1.208063671588648
ADANIENT,2023-12-07 05:30:00,2887.15,0.0011095892785937256,1.2094041260865012
ADANIENT,2023-12-08 05:30:00,2822.15,-0.02251355142614686,1.1821761440988585
ADANIENT,2023-12-11 05:30:00,2855.8,0.011923533476250414,1.196271860927846
ADANIENT,2023-12-12 05:30:00,2857.65,0.0006478044680999773,1.1970468111844172
ADANIENT,2023-12-13 05:30:00,2875.05,0.006088919216838962,1.204335532516494
ADANIENT,2023-12-14 05:30:00,2894.05,0.006608580720335322,1.2122944810974972
ADANIENT,2023-12-15 05:30:00,2991.8,0.033776195988320934,1.253241177086606
ADANIENT,2023-12-18 05:30:00,2980.6,-0.0037435657463734673,1.2485495863441198
ADANIENT,2023-12-19 05:30:00,2941.25,-0.013202039857746706,1.2320661849408316
ADANIENT,2023-12-20 05:30:00,2783.85,-0.05351466213344669,1.1661325793276784
ADANIENT,2023-12-21 05:30:00,2799.75,0.005711514629020975,1.1727929626138864
ADANIENT,2023-12-22 05:30:00,2808.35,0.003071702830609757,1.1763954340768668
ADANIENT,2023-12-26 05:30:00,2865.45,0.020332223547634642,1.2003141690229342
ADANIENT,2023-12-27 05:30:00,2843.35,-0.0077125756861923245,1.1910566551471358
ADANIENT,2023-12-28 05:30:00,2809.9,-0.01176429212021024,1.1770447167242644
ADANIENT,2023-12-29 05:30:00,2848.95,0.013897291718566462,1.193402450518379
ADANIENT,2024-01-01 05:30:00,2917.2,0.023956194387405816,1.2219918316054037
ADANIENT,2024-01-02 05:30:00,2932.4,0.005210475798711256,1.2283589904702066
ADANIENT,2024-01-03 05:30:00,3003.0,0.02407584231346327,1.2579327678290921
ADANIENT,2024-01-04 05:30:00,2998.3,-0.0015651015651014788,1.2559639752853704
ADANIENT,2024-01-05 05:30:00,3006.6,0.002768235333355573,1.259440779139177
ADANIENT,2024-01-08 05:30:00,2963.5,-0.01433512938202619,1.241386532621217
ADANIENT,2024-01-09 05:30:00,3014.6,0.01724312468365108,1.2627919153838099
ADANIENT,2024-01-10 05:30:00,3098.2,0.027731705698931908,1.2978112891402243
ADANIENT,2024-01-11 05:30:00,3080.9,-0.005583887418501021,1.2905644570112056
ADANIENT,2024-01-12 05:30:00,3104.1,0.007530267129734813,1.300282752120641
ADANIENT,2024-01-15 05:30:00,3089.5,-0.004703456718533561,1.294166928474186
ADANIENT,2024-01-16 05:30:00,3056.5,-0.010681340022657415,1.2803434914650749
ADANIENT,2024-01-17 05:30:00,2971.05,-0.027956813348601228,1.2445491674520894
ADANIENT,2024-01-18 05:30:00,2918.9,-0.01755271705289374,1.2227039480573885
ADANIENT,2024-01-19 05:30:00,2915.65,-0.0011134331426222444,1.2213425489580063
ADANIENT,2024-01-20 05:30:00,2987.9,0.024780066194502126,1.2516074981673477
ADANIENT,2024-01-23 05:30:00,2896.55,-0.03057331235985139,1.2133417111739453
ADANIENT,2024-01-24 05:30:00,2903.45,0.0023821442750857624,1.216232066184941
ADANIENT,2024-01-25 05:30:00,2893.6,-0.0033925158001687494,1.2121059796837368
ADANIENT,2024-01-29 05:30:00,3064.65,0.05911321537185521,1.283757461514295
ADANIENT,2024-01-30 05:30:00,3091.1,0.008630675607328664,1.2948371557231126
ADANIENT,2024-01-31 05:30:00,3142.0,0.01646663000226467,1.3161587600795899
ADANIENT,2024-02-01 05:30:00,3153.5,0.0036600891152132053,1.3209760184312498
ADANIENT,2024-02-02 05:30:00,3157.45,0.001252576502299041,1.3226306419520373
ADANIENT,2024-02-05 05:30:00,3173.45,0.005067380322728798,1.329332914441303
ADANIENT,2024-02-06 05:30:00,3203.75,0.009547968299484788,1.3420253429678504
ADANIENT,2024-02-07 05:30:00,3229.85,0.008146703082325457,1.3529584249659654
ADANIENT,2024-02-08 05:30:00,3168.6,-0.01896372896574139,1.3273012880929944
ADANIENT,2024-02-09 05:30:00,3215.2,0.014706810578804408,1.3468216567179812
ADANIENT,2024-02-12 05:30:00,3169.75,-0.014135979099278329,1.3277830139281603
ADANIENT,2024-02-13 05:30:00,3178.45,0.0027446959539394467,1.3314273745941985
ADANIENT,2024-02-14 05:30:00,3207.2,0.009045289370605225,1.3434705204733481
ADANIENT,2024-02-15 05:30:00,3193.8,-0.004178099276627489,1.337857367263588
ADANIENT,2024-02-16 05:30:00,3223.6,0.00933057799486492,1.3503403497748456
ADANIENT,2024-02-19 05:30:00,3258.8,0.010919468916739117,1.3650853492512307
ADANIENT,2024-02-20 05:30:00,3228.6,-0.009267214925739564,1.3524348099277412
ADANIENT,2024-02-21 05:30:00,3223.2,-0.001672551570340075,1.350172792962614
ADANIENT,2024-02-22 05:30:00,3263.05,0.012363489699677377,1.3668656403811918
ADANIENT,2024-02-23 05:30:00,3273.3,0.0031412328956037516,1.3711592836946278
ADANIENT,2024-02-26 05:30:00,3327.75,0.016634588946934148,1.3939679547596606
ADANIENT,2024-02-27 05:30:00,3302.3,-0.007647810081887085,1.3833071525814222
ADANIENT,2024-02-28 05:30:00,3219.0,-0.025224843291039578,1.3484134464341817
ADANIENT,2024-02-29 05:30:00,3285.4,0.02062752407580004,1.3762278772646352
ADANIENT,2024-03-01 05:30:00,3318.75,0.010150970962439887,1.3901979264844488
ADANIENT,2024-03-02 05:30:00,3333.25,0.004369114877589508,1.3962718609278462
ADANIENT,2024-03-04 05:30:00,3317.15,-0.004830120753018807,1.3895276992355223
ADANIENT,2024-03-05 05:30:00,3310.2,-0.0020951720603531454,1.3866163996229972
ADANIENT,2024-03-06 05:30:00,3233.95,-0.02303486194187665,1.3546758822913394
ADANIENT,2024-03-07 05:30:00,3226.55,-0.002288223380076837,1.3515760812650541
ADANIENT,2024-03-11 05:30:00,3207.35,-0.005950628380158474,1.3435333542779349
ADANIENT,2024-03-12 05:30:00,3122.5,-0.02645486149001508,1.3079903654832967
ADANIENT,2024-03-13 05:30:00,2906.2,-0.06927141713370699,1.2173840192690335
ADANIENT,2024-03-14 05:30:00,3087.45,0.062366664372720315,1.2933081998114986
ADANIENT,2024-03-15 05:30:00,3132.2,0.014494161848774834,1.312053618179914
ADANIENT,2024-03-18 05:30:00,3111.75,-0.0065289572824211994,1.3034872761545713
ADANIENT,2024-03-19 05:30:00,3052.7,-0.018976460191210798,1.2787517017488743
ADANIENT,2024-03-20 05:30:00,3051.45,-0.0004094735807645966,1.2782280867106504
ADANIENT,2024-03-21 05:30:00,3066.5,0.0049320814694653325,1.284532411770866
ADANIENT,2024-03-22 05:30:00,3107.7,0.01343551279960864,1.3017907634307258
ADANIENT,2024-03-26 05:30:00,3109.95,0.000724008108890839,1.3027332704995287
ADANIENT,2024-03-27 05:30:00,3122.1,0.003906815222109783,1.307822808671065
ADANIENT,2024-03-28 05:30:00,3197.1,0.024022292687614133,1.339239710964499
ADANIENT,2024-04-01 05:30:00,3252.1,0.017203090300584867,1.3622787726463503
ADANIENT,2024-04-02 05:30:00,3268.75,0.005119768764798138,1.3692533249554926
ADANIENT,2024-04-03 05:30:00,3233.45,-0.010799235181644384,1.3544664362760497
ADANIENT,2024-04-04 05:30:00,3210.8,-0.007004901884983372,1.3449785317834329
ADANIENT,2024-04-05 05:30:00,3224.8,0.004360284041360352,1.3508430202115405
ADANIENT,2024-04-08 05:30:00,3224.55,-7.752418754647383e-05,1.3507382972038957
ADANIENT,2024-04-09 05:30:00,3198.45,-0.008094152672466048,1.3398052152057807
ADANIENT,2024-04-10 05:30:00,3242.0,0.01361597023558292,1.3580479631375013
ADANIENT,2024-04-12 05:30:00,3209.9,-0.00990129549660701,1.3446015289559117
ADANIENT,2024-04-15 05:30:00,3147.45,-0.019455434748746114,1.3184417216462456
ADANIENT,2024-04-16 05:30:00,3106.4,-0.013042304087435785,1.3012462037909729
ADANIENT,2024-04-18 05:30:00,3019.3,-0.028038887458150863,1.2647607079275318
ADANIENT,2024-04-19 05:30:00,3026.95,0.0025336998642067066,1.2679652319614618
ADANIENT,2024-04-22 05:30:00,3063.35,0.012025306001090197,1.2832129018745417
ADANIENT,2024-04-23 05:30:00,3065.1,0.0005712700148530203,1.2839459629280552
ADANIENT,2024-04-24 05:30:00,3043.55,-0.007030765717268461,1.2749188396690754
ADANIENT,2024-04-25 05:30:00,3115.25,0.023558016132476878,1.3049533982615982
ADANIENT,2024-04-26 05:30:00,3080.4,-0.011186903137789916,1.2903550109959159
ADANIENT,2024-04-29 05:30:00,3081.2,0.0002597065316192193,1.290690124620379
ADANIENT,2024-04-30 05:30:00,3054.7,-0.008600545242113511,1.2795894858100323
ADANIENT,2024-05-02 05:30:00,3039.6,-0.004943202278456127,1.2732642161482877
ADANIENT,2024-05-03 05:30:00,2993.25,-0.015248716936438922,1.2538485705309457
ADANIENT,2024-05-06 05:30:00,2874.65,-0.03962248392215817,1.2041679757042623
ADANIENT,2024-05-07 05:30:00,2835.95,-0.0134625084792932,1.1879568541208503
ADANIENT,2024-05-08 05:30:00,2860.55,0.008674341931275364,1.1982615980730968
ADANIENT,2024-05-09 05:30:00,2766.65,-0.032825855167712525,1.1589276364017176
ADANIENT,2024-05-10 05:30:00,2797.25,0.011060307592214436,1.1717457325374387
ADANIENT,2024-05-13 05:30:00,2879.6,0.029439628206273882,1.206241491255629
ADANIENT,2024-05-14 05:30:00,3037.55,0.05485136824558978,1.2724054874856008
ADANIENT,2024-05-15 05:30:00,3049.75,0.004016394791855227,1.277515970258666
ADANIENT,2024-05-16 05:30:00,3041.65,-0.002655955406180799,1.2741229448109752
ADANIENT,2024-05-17 05:30:00,3060.5,0.006197294231749195,1.2820190595873915
ADANIENT,2024-05-18 05:30:00,3059.75,-0.00024505799705931697,1.281704890564457
ADANIENT,2024-05-21 05:30:00,3117.5,0.0188740910205083,1.3058959053304011
ADANIENT,2024-05-22 05:30:00,3140.95,0.0075220529270247916,1.3157189234474813
ADANIENT,2024-05-23 05:30:00,3387.3,0.0784316846813864,1.4189129751806473
ADANIENT,2024-05-24 05:30:00,3384.95,-0.0006937678977357864,1.417928578908786
ADANIENT,2024-05-27 05:30:00,3289.05,-0.028331289974740992,1.3777568331762489
ADANIENT,2024-05-28 05:30:00,3244.05,-0.013681762210972725,1.3589066918001886
ADANIENT,2024-05-29 05:30:00,3258.8,0.004546785653735341,1.3650853492512307
ADANIENT,2024-05-30 05:30:00,3194.25,-0.019807904750214878,1.3380458686773484
ADANIENT,2024-05-31 05:30:00,3411.35,0.06796587618376759,1.4289873285160748
ADANIENT,2024-06-03 05:30:00,3645.25,0.06856523077374055,1.5269661744685306
ADANIENT,2024-06-04 05:30:00,2941.25,-0.19312804334407796,1.2320661849408312
ADANIENT,2024-06-05 05:30:00,3115.35,0.05919252018699539,1.3049952874646558
ADANIENT,2024-06-06 05:30:00,3185.65,0.02256568282857474,1.3344433972143679
ADANIENT,2024-06-07 05:30:00,3219.55,0.01064147034357199,1.348643837051
ADANIENT,2024-06-10 05:30:00,3220.1,0.00017083132735939976,1.3488742276678185
ADANIENT,2024-06-11 05:30:00,3221.25,0.0003571317660941986,1.3493559535029844
ADANIENT,2024-06-12 05:30:00,3219.05,-0.0006829646876211903,1.3484343910357104
ADANIENT,2024-06-13 05:30:00,3224.8,0.0017862412823659302,1.3508430202115402
ADANIENT,2024-06-14 05:30:00,3261.75,0.011458074919374894,1.3663210807414388
ADANIENT,2024-06-18 05:30:00,3309.05,0.014501417950486761,1.386134673787831
ADANIENT,2024-06-19 05:30:00,3261.9,-0.014248802526404925,1.3663839145460255
ADANIENT,2024-06-20 05:30:00,3259.45,-0.0007510959870015155,1.3653576290711065
ADANIENT,2024-06-21 05:30:00,3189.3,-0.021522035926306526,1.3359723531259815
ADANIENT,2024-06-24 05:30:00,3194.6,0.0016618066660394337,1.3381924808880505
ADANIENT,2024-06-25 05:30:00,3171.1,-0.007356163525950032,1.3283485181694412
ADANIENT,2024-06-26 05:30:00,3170.5,-0.00018920879190187367,1.3280971829510937
ADANIENT,2024-06-27 05:30:00,3175.15,0.0014666456394891725,1.3300450308932867
ADANIENT,2024-06-28 05:30:00,3177.15,0.0006298915011888617,1.330882814954445
ADANIENT,2024-07-01 05:30:00,3183.8,0.002093070833923516,1.3336684469577962
ADANIENT,2024-07-02 05:30:00,3153.2,-0.009611156479678473,1.320850350822075
ADANIENT,2024-07-03 05:30:00,3190.95,0.011971964987948835,1.336663524976437
ADANIENT,2024-07-04 05:30:00,3144.25,-0.014635140005327507,1.3171012671483922
ADANIENT,2024-07-05 05:30:00,3147.9,0.0011608491691181833,1.3186302230600058
ADANIENT,2024-07-08 05:30:00,3113.6,-0.010896152990882868,1.3042622264111419
ADANIENT,2024-07-09 05:30:00,3110.75,-0.0009153391572456204,1.3030683841239914
ADANIENT,2024-07-10 05:30:00,3096.0,-0.004741621795386952,1.2968897266729493
ADANIENT,2024-07-11 05:30:00,3078.3,-0.005717054263565835,1.289475337731699
ADANIENT,2024-07-12 05:30:00,3065.45,-0.004174381964071161,1.2840925751387573
ADANIENT,2024-07-15 05:30:00,3090.4,0.008139098664144084,1.2945439313017064
ADANIENT,2024-07-16 05:30:00,3109.3,0.006115713176287896,1.3024609906796518
ADANIENT,2024-07-18 05:30:00,3092.2,-0.005499630141832634,1.2952979369567488
ADANIENT,2024-07-19 05:30:00,3005.7,-0.027973611021279376,1.259063776311655
ADANIENT,2024-07-22 05:30:00,3000.85,-0.001613600825098982,1.2570321499633463
ADANIENT,2024-07-23 05:30:00,2995.35,-0.0018328140360230893,1.2547282437951612
ADANIENT,2024-07-24 05:30:00,2970.7,-0.008229422271187059,1.244402555241386
ADANIENT,2024-07-25 05:30:00,2973.5,0.0009425387955701581,1.2455754529270076
ADANIENT,2024-07-26 05:30:00,3080.5,0.035984530015133576,1.290396900198973
ADANIENT,2024-07-29 05:30:00,3089.35,0.0028729102418438845,1.2941040946695983
ADANIENT,2024-07-30 05:30:00,3128.75,0.012753491834851971,1.3106084406744156
ADANIENT,2024-07-31 05:30:00,3169.4,0.01299240910906918,1.327636401717457
ADANIENT,2024-08-01 05:30:00,3217.25,0.01509749479396727,1.3476803853806676
ADANIENT,2024-08-02 05:30:00,3160.9,-0.017514958427228167,1.3240758194575344
ADANIENT,2024-08-05 05:30:00,3038.2,-0.03881805814799588,1.2726777673054765
ADANIENT,2024-08-06 05:30:00,3072.7,0.011355407807254192,1.287129542360456
ADANIENT,2024-08-07 05:30:00,3185.95,0.03685683600742018,1.334569064823541
ADANIENT,2024-08-08 05:30:00,3167.55,-0.0057753574287102705,1.3268614514608856
ADANIENT,2024-08-09 05:30:00,3187.55,0.00631402819213589,1.335239292072468
ADANIENT,2024-08-12 05:30:00,3151.75,-0.011231196373390318,1.3202429573777354
ADANIENT,2024-08-13 05:30:00,3092.2,-0.018894265090822593,1.295297936956749
ADANIENT,2024-08-14 05:30:00,3040.1,-0.016848845482180907,1.273473662163577
ADANIENT,2024-08-16 05:30:00,3108.8,0.022597940857208787,1.3022515446643625
ADANIENT,2024-08-19 05:30:00,3102.55,-0.0020104220277921137,1.299633469473243
ADANIENT,2024-08-20 05:30:00,3070.65,-0.010281864917567884,1.286270813697769
ADANIENT,2024-08-21 05:30:00,3115.7,0.014671160829140328,1.305141899675358
ADANIENT,2024-08-22 05:30:00,3099.05,-0.005343903456687005,1.2981673473662159
ADANIENT,2024-08-23 05:30:00,3076.35,-0.007324825349704023,1.2886584982720697
ADANIENT,2024-08-26 05:30:00,3069.0,-0.002389194987566401,1.285579641847313
ADANIENT,2024-08-27 05:30:00,3067.1,-0.0006190941674812933,1.2847837469892127
ADANIENT,2024-08-28 05:30:00,3028.0,-0.012748198624107476,1.2684050685935693
ADANIENT,2024-08-29 05:30:00,3020.15,-0.00259247027741083,1.2651167661535232
ADANIENT,2024-08-30 05:30:00,3019.35,-0.00026488750558750773,1.2647816525290598
ADANIENT,2024-09-02 05:30:00,3042.15,0.007551294152714938,1.2743323908262636
ADANIENT,2024-09-03 05:30:00,3036.1,-0.001988725079302478,1.2717980940412599
ADANIENT,2024-09-04 05:30:00,3012.35,-0.007822535489608429,1.2618494083150058
ADANIENT,2024-09-05 05:30:00,3015.35,0.0009959002107988724,1.2631060844067432
ADANIENT,2024-09-06 05:30:00,2975.45,-0.013232294758485752,1.2463922923866364
ADANIENT,2024-09-09 05:30:00,2964.15,-0.003797744878925813,1.2416588124410926
ADANIENT,2024-09-10 05:30:00,2986.4,0.0075063677614155555,1.250979160121478
ADANIENT,2024-09-11 05:30:00,2937.85,-0.01625703187784633,1.2306419520368617
ADANIENT,2024-09-12 05:30:00,2991.0,0.018091461442891976,1.2529060634621418
ADANIENT,2024-09-13 05:30:00,2968.35,-0.007572718154463476,1.2434181589695248
ADANIENT,2024-09-16 05:30:00,2984.9,0.005575488065760581,1.2503508220756094
ADANIENT,2024-09-17 05:30:00,2975.2,-0.0032496901068713724,1.2462875693789919
ADANIENT,2024-09-18 05:30:00,2956.3,-0.006352514116697905,1.2383705100010467
ADANIENT,2024-09-19 05:30:00,2943.15,-0.004448127727226581,1.2328620797989314
ADANIENT,2024-09-20 05:30:00,3008.5,0.02220410104819659,1.2602366739972766
ADANIENT,2024-09-23 05:30:00,3043.95,0.011783280704670052,1.2750863964813062
ADANIENT,2024-09-24 05:30:00,3093.9,0.0164095993692408,1.2960100534087333
ADANIENT,2024-09-25 05:30:00,3105.1,0.003620026503765361,1.3007016441512194
ADANIENT,2024-09-26 05:30:00,3122.65,0.005651991884319418,1.308053199287883
ADANIENT,2024-09-27 05:30:00,3130.3,0.0024498422813956644,1.3112577233218132
ADANIENT,2024-09-30 05:30:00,3135.85,0.001772993003865464,1.3135825740915275
ADANIENT,2024-10-01 05:30:00,3186.1,0.016024363410239717,1.3346318986281283
ADANIENT,2024-10-03 05:30:00,3116.0,-0.022001820407394623,1.305267567284532
ADANIENT,2024-10-04 05:30:00,3110.65,-0.0017169448010269095,1.3030264949209338
ADANIENT,2024-10-07 05:30:00,3018.0,-0.02978477167151561,1.2642161482877785
ADANIENT,2024-10-08 05:30:00,3160.7,0.04728296885354544,1.3239920410514188
ADANIENT,2024-10-09 05:30:00,3153.75,-0.0021988799949377302,1.321080741438894
ADANIENT,2024-10-10 05:30:00,3174.2,0.006484344034878964,1.3296470834642369
ADANIENT,2024-10-11 05:30:00,3137.2,-0.011656480373007372,1.3141480783328094
ADANIENT,2024-10-14 05:30:00,3101.1,-0.011507076373836522,1.2990260760289034
ADANIENT,2024-10-15 05:30:00,3104.7,0.0011608783979877302,1.3005340873389881
ADANIENT,2024-10-16 05:30:00,3085.9,-0.006055335459142497,1.2926589171641008
ADANIENT,2024-10-17 05:30:00,3013.75,-0.023380537282478353,1.2624358571578174
ADANIENT,2024-10-18 05:30:00,3002.0,-0.003898797179593516,1.2575138757985127
ADANIENT,2024-10-21 05:30:00,2937.65,-0.021435709526981928,1.2305581736307465
ADANIENT,2024-10-22 05:30:00,2823.8,-0.038755467805899224,1.182867315949314
ADANIENT,2024-10-23 05:30:00,2835.55,0.004161059565124914,1.1877892973086184
ADANIENT,2024-10-24 05:30:00,2830.2,-0.0018867591825220131,1.18554822494502
ADANIENT,2024-10-25 05:30:00,2693.45,-0.04831814006077306,1.1282647397633256
ADANIENT,2024-10-28 05:30:00,2798.65,0.03905771408416725,1.172332181380249
ADANIENT,2024-10-29 05:30:00,2848.6,0.01784789094742112,1.193255838307676
ADANIENT,2024-10-30 05:30:00,2969.3,0.0423716913571579,1.2438161063985755
ADANIENT,2024-10-31 05:30:00,2947.25,-0.007425992658202318,1.234579537124306
ADANIENT,2024-11-01 05:30:00,2949.5,0.0007634235304097015,1.235522044193109
ADANIENT,2024-11-04 05:30:00,2897.4,-0.017664010849296474,1.213697769399937
ADANIENT,2024-11-05 05:30:00,2915.55,0.006264236902050246,1.221300659754948
ADANIENT,2024-11-06 05:30:00,3046.25,0.04482859151789542,1.276049848151639
ADANIENT,2024-11-07 05:30:00,2970.1,-0.02499794829708657,1.2441512200230391
ADANIENT,2024-11-08 05:30:00,2929.1,-0.013804249015184622,1.2269766467692953
ADANIENT,2024-11-11 05:30:00,2903.65,-0.008688675702434145,1.216315844591057
ADANIENT,2024-11-12 05:30:00,2870.0,-0.01158886229400935,1.2022201277620694
ADANIENT,2024-11-13 05:30:00,2816.7,-0.018571428571428683,1.1798931825322023
ADANIENT,2024-11-14 05:30:00,2826.8,0.0035857563815813176,1.1841239920410516
ADANIENT,2024-11-18 05:30:00,2818.7,-0.0028654308759021863,1.1807309665933605
ADANIENT,2024-11-19 05:30:00,2821.5,0.000993365735977747,1.1819038642789823
ADANIENT,2024-11-21 05:30:00,2183.65,-0.22606769448874708,0.9147135825740917
ADANIENT,2024-11-22 05:30:00,2228.0,0.02031003136949594,0.9332914441302755
ADANIPORTS,2023-10-03 05:30:00,831.4,,
ADANIPORTS,2023-10-04 05:30:00,824.6,-0.008178975222516205,0.9918210247774838
ADANIPORTS,2023-10-05 05:30:00,825.2,0.0007276255154013977,0.9925426990618235
ADANIPORTS,2023-10-06 05:30:00,830.75,0.006725642268540888,0.9992181861919653
ADANIPORTS,2023-10-09 05:30:00,790.05,-0.048991874811917024,0.9502646139042578
ADANIPORTS,2023-10-10 05:30:00,819.5,0.03727612176444528,0.9856867933605965
ADANIPORTS,2023-10-11 05:30:00,814.85,-0.005674191580231858,0.980093817656964
ADANIPORTS,2023-10-12 05:30:00,814.95,0.00012272197336926638,0.9802140967043539
ADANIPORTS,2023-10-13 05:30:00,813.75,-0.001472482974415712,0.9787707481356744
ADANIPORTS,2023-10-16 05:30:00,805.65,-0.009953917050691263,0.9690281452970889
ADANIPORTS,2023-10-17 05:30:00,805.1,-0.0006826785825109205,0.9683666105364443
ADANIPORTS,2023-10-18 05:30:00,798.6,-0.008073531238355525,0.9605484724560979
ADANIPORTS,2023-10-19 05:30:00,792.85,-0.007200100175306812,0.953632427231176
ADANIPORTS,2023-10-20 05:30:00,793.65,0.0010090180992621267,0.9545946596102955
ADANIPORTS,2023-10-23 05:30:00,771.45,-0.027972027972027913,0.9278927110897279
ADANIPORTS,2023-10-25 05:30:00,769.1,-0.0030462116793051885,0.9250661534760642
ADANIPORTS,2023-10-26 05:30:00,770.35,0.0016252762969704015,0.9265696415684385
ADANIPORTS,2023-10-27 05:30:00,782.4,0.015642240540014285,0.9410632667789268
ADANIPORTS,2023-10-30 05:30:00,785.0,0.00332310838445804,0.9441905220110653
ADANIPORTS,2023-10-31 05:30:00,784.75,-0.0003184713375796733,0.9438898243925904
ADANIPORTS,2023-11-01 05:30:00,769.1,-0.019942656897100952,0.9250661534760641
ADANIPORTS,2023-11-02 05:30:00,774.3,0.006761149395397181,0.9313206639403412
ADANIPORTS,2023-11-03 05:30:00,795.4,0.027250419733953368,0.9566995429396196
ADANIPORTS,2023-11-06 05:30:00,802.5,0.008926326376665905,0.9652393553043057
ADANIPORTS,2023-11-07 05:30:00,797.55,-0.0061682242990654945,0.9592855424585034
ADANIPORTS,2023-11-08 05:30:00,818.7,0.026518713560278462,0.9847245609814768
ADANIPORTS,2023-11-09 05:30:00,806.2,-0.015268107976059597,0.9696896800577337
ADANIPORTS,2023-11-10 05:30:00,808.6,0.0029769288017862383,0.9725763771950925
ADANIPORTS,2023-11-12 05:30:00,812.25,0.004513974771209517,0.9769665624248255
ADANIPORTS,2023-11-13 05:30:00,809.85,-0.002954755309325874,0.9740798652874669
ADANIPORTS,2023-11-15 05:30:00,810.75,0.0011113169105390064,0.9751623767139764
ADANIPORTS,2023-11-16 05:30:00,813.6,0.003515263644773281,0.9785903295645898
ADANIPORTS,2023-11-17 05:30:00,810.05,-0.004363323500491734,0.9743204233822467
ADANIPORTS,2023-11-20 05:30:00,803.6,-0.007962471452379383,0.9665624248255953
ADANIPORTS,2023-11-21 05:30:00,801.35,-0.0027999004479840606,0.9638561462593216
ADANIPORTS,2023-11-22 05:30:00,791.9,-0.011792599987521135,0.9524897762809718
